batch,arm,cell,seed,game,bot,sharePar,src,K,size,turnCap,budgetMs,roster
batch2-incoming,sampled-cap,headline-mix-king,69715,batch2-incoming|headline-mix-king|69715|headline-mix-king-s69715-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69715,batch2-incoming|headline-mix-king|69715|headline-mix-king-s69715-r1.jsonl.gz,lobster-territory,1.7763157894736843,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69715,batch2-incoming|headline-mix-king|69715|headline-mix-king-s69715-r1.jsonl.gz,lobster-material,1.2236842105263157,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69705,batch2-incoming|headline-mix-king|69705|headline-mix-king-s69705-r2.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69705,batch2-incoming|headline-mix-king|69705|headline-mix-king-s69705-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69705,batch2-incoming|headline-mix-king|69705|headline-mix-king-s69705-r2.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69708,batch2-incoming|snake5-queen|69708|snake5-queen-s69708-r2.jsonl.gz,lobster-material,1.1911764705882353,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69708,batch2-incoming|snake5-queen|69708|snake5-queen-s69708-r2.jsonl.gz,reflex,0.17647058823529413,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69708,batch2-incoming|snake5-queen|69708|snake5-queen-s69708-r2.jsonl.gz,lobster-territory,1.6323529411764706,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69711,batch2-incoming|snake5-queen|69711|snake5-queen-s69711-r1.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69711,batch2-incoming|snake5-queen|69711|snake5-queen-s69711-r1.jsonl.gz,lobster-territory,2.2153846153846155,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69711,batch2-incoming|snake5-queen|69711|snake5-queen-s69711-r1.jsonl.gz,lobster-material,0.7846153846153846,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69716,batch2-incoming|null-snake6|69716|null-snake6-s69716-r0.jsonl.gz,lobster-territory,2.63265306122449,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69716,batch2-incoming|null-snake6|69716|null-snake6-s69716-r0.jsonl.gz,lobster-material,0.3673469387755102,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69716,batch2-incoming|null-snake6|69716|null-snake6-s69716-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r0.jsonl.gz,lobster-territory,0.9661016949152542,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r0.jsonl.gz,lobster-material,2.0338983050847457,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r0.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69705,batch2-incoming|null-snake6|69705|null-snake6-s69705-r1.jsonl.gz,reflex,0.3829787234042553,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69705,batch2-incoming|null-snake6|69705|null-snake6-s69705-r1.jsonl.gz,lobster-territory,2.617021276595745,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69705,batch2-incoming|null-snake6|69705|null-snake6-s69705-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69712,batch2-incoming|headline-mix-king|69712|headline-mix-king-s69712-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69712,batch2-incoming|headline-mix-king|69712|headline-mix-king-s69712-r1.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69712,batch2-incoming|headline-mix-king|69712|headline-mix-king-s69712-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69705,batch2-incoming|snake5-queen|69705|snake5-queen-s69705-r0.jsonl.gz,lobster-territory,3,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69705,batch2-incoming|snake5-queen|69705|snake5-queen-s69705-r0.jsonl.gz,lobster-material,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69705,batch2-incoming|snake5-queen|69705|snake5-queen-s69705-r0.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r2.jsonl.gz,lobster-material,0.35714285714285715,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r2.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r2.jsonl.gz,lobster-territory,2.642857142857143,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r1.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r1.jsonl.gz,lobster-territory,0.9857142857142858,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r1.jsonl.gz,lobster-material,2.0142857142857142,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69704,batch2-incoming|null-snake6|69704|null-snake6-s69704-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69704,batch2-incoming|null-snake6|69704|null-snake6-s69704-r1.jsonl.gz,lobster-territory,2.0526315789473686,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69704,batch2-incoming|null-snake6|69704|null-snake6-s69704-r1.jsonl.gz,lobster-material,0.9473684210526315,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r2.jsonl.gz,lobster-material,0.8490566037735849,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r2.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r2.jsonl.gz,lobster-territory,2.150943396226415,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69713,batch2-incoming|headline-mix-king|69713|headline-mix-king-s69713-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69713,batch2-incoming|headline-mix-king|69713|headline-mix-king-s69713-r1.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69713,batch2-incoming|headline-mix-king|69713|headline-mix-king-s69713-r1.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r0.jsonl.gz,lobster-territory,2.095890410958904,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r0.jsonl.gz,lobster-material,0.9041095890410958,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69714,batch2-incoming|snake5-queen|69714|snake5-queen-s69714-r0.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r1.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r1.jsonl.gz,lobster-territory,2.1206896551724137,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r1.jsonl.gz,lobster-material,0.8793103448275862,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r1.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r0.jsonl.gz,lobster-territory,1.9166666666666667,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r0.jsonl.gz,lobster-material,1.0833333333333333,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69708,batch2-incoming|null-snake6|69708|null-snake6-s69708-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69707,batch2-incoming|headline-mix-king|69707|headline-mix-king-s69707-r0.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69707,batch2-incoming|headline-mix-king|69707|headline-mix-king-s69707-r0.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69707,batch2-incoming|headline-mix-king|69707|headline-mix-king-s69707-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r0.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r0.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r0.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r2.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69716,batch2-incoming|headline-mix-king|69716|headline-mix-king-s69716-r2.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69702,batch2-incoming|snake5-queen|69702|snake5-queen-s69702-r0.jsonl.gz,lobster-territory,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69702,batch2-incoming|snake5-queen|69702|snake5-queen-s69702-r0.jsonl.gz,lobster-material,3,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69702,batch2-incoming|snake5-queen|69702|snake5-queen-s69702-r0.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69709,batch2-incoming|snake5-queen|69709|snake5-queen-s69709-r0.jsonl.gz,lobster-territory,0.759493670886076,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69709,batch2-incoming|snake5-queen|69709|snake5-queen-s69709-r0.jsonl.gz,lobster-material,2.240506329113924,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69709,batch2-incoming|snake5-queen|69709|snake5-queen-s69709-r0.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r0.jsonl.gz,lobster-territory,2.370967741935484,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r0.jsonl.gz,lobster-material,0.6290322580645161,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69709,batch2-incoming|null-snake6|69709|null-snake6-s69709-r0.jsonl.gz,reflex,0,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69716,batch2-incoming|snake5-queen|69716|snake5-queen-s69716-r1.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69716,batch2-incoming|snake5-queen|69716|snake5-queen-s69716-r1.jsonl.gz,lobster-territory,0.9295774647887324,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69716,batch2-incoming|snake5-queen|69716|snake5-queen-s69716-r1.jsonl.gz,lobster-material,2.0704225352112675,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69704,batch2-incoming|headline-mix-king|69704|headline-mix-king-s69704-r2.jsonl.gz,lobster-material,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69704,batch2-incoming|headline-mix-king|69704|headline-mix-king-s69704-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69704,batch2-incoming|headline-mix-king|69704|headline-mix-king-s69704-r2.jsonl.gz,lobster-territory,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69711,batch2-incoming|headline-mix-king|69711|headline-mix-king-s69711-r1.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69711,batch2-incoming|headline-mix-king|69711|headline-mix-king-s69711-r1.jsonl.gz,lobster-territory,3,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69711,batch2-incoming|headline-mix-king|69711|headline-mix-king-s69711-r1.jsonl.gz,lobster-material,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r2.jsonl.gz,lobster-material,1.403225806451613,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r2.jsonl.gz,reflex,0,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,headline-mix-king,69702,batch2-incoming|headline-mix-king|69702|headline-mix-king-s69702-r2.jsonl.gz,lobster-territory,1.596774193548387,native,3,25,120,2000,king|queen|rook|knight|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r2.jsonl.gz,lobster-material,0.21739130434782608,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r2.jsonl.gz,reflex,0.30434782608695654,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69711,batch2-incoming|null-snake6|69711|null-snake6-s69711-r2.jsonl.gz,lobster-territory,2.4782608695652173,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69714,batch2-incoming|null-snake6|69714|null-snake6-s69714-r2.jsonl.gz,lobster-material,0.19047619047619047,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69714,batch2-incoming|null-snake6|69714|null-snake6-s69714-r2.jsonl.gz,reflex,0.23809523809523808,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,null-snake6,69714,batch2-incoming|null-snake6|69714|null-snake6-s69714-r2.jsonl.gz,lobster-territory,2.5714285714285716,native,3,25,120,2000,snake|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r1.jsonl.gz,reflex,0,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r1.jsonl.gz,lobster-territory,1.3220338983050848,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
batch2-incoming,sampled-cap,snake5-queen,69704,batch2-incoming|snake5-queen|69704|snake5-queen-s69704-r1.jsonl.gz,lobster-material,1.6779661016949152,native,3,25,120,2000,queen|snake|snake|snake|snake|snake
